time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2719.249874898173,7390.858,6.3957806,-0.003579926,214818,1671.533390928902,200.0094528168231,6835.4976,5.4782925,3521.4575,2.3130946,7390.858,6.3957806,0,,,,,1671.533390928902,0.0006069101,200.0094528168231,0.0006772327,0.020253967,-0.042669076
2719.2568191375503,7380.287,6.3861957,-0.0035801278,214819,1671.5328483564,200.00786882672202,6825.5435,5.4700828,3511.131,2.3122458,7380.287,6.3861957,0,,,,,1671.5328483564,0.00060692104,200.00786882672202,0.00067688985,0.020519484,-0.046321478
2719.2637633769286,7394.2188,6.3823376,-0.0035803297,214820,1671.5335850498714,200.00961544921694,6838.3066,5.4667783,3485.086,2.303866,7394.2188,6.3823376,0,,,,,1671.5335850498714,0.00060513185,200.00961544921694,0.00067556335,0.019769546,-0.043332793
2719.2707076165384,7386.3096,6.373531,-0.0035805313,214821,1671.5326370466948,200.00867838907035,6831.13,5.459235,3472.1133,2.2996366,7386.3096,6.373531,0,,,,,1671.5326370466948,0.00060503575,200.00867838907035,0.0006752736,0.018775295,-0.044262376
2719.2776518563815,7390.807,6.3676205,-0.0035807327,214822,1671.533855787795,200.00856554329013,6833.8545,5.4541726,3458.5212,2.2960443,7390.807,6.3676205,0,,,,,1671.533855787795,0.0006042531,200.00856554329013,0.00067368604,0.02010083,-0.043006603
2719.284596096458,7391.8706,6.359029,-0.003580934,214823,1671.5324917391301,200.0095140015876,6836.1294,5.446813,3434.7874,2.2891126,7391.8706,6.359029,0,,,,,1671.5324917391301,0.0006035528,200.0095140015876,0.0006726637,0.019501707,-0.043608703
2719.2915403365337,7386.4443,6.355822,-0.003581135,214824,1671.5325744991637,200.00858710317283,6830.7627,5.444066,3427.642,2.2879364,7386.4443,6.355822,0,,,,,1671.5325744991637,0.00060348486,200.00858710317283,0.0006729225,0.019501405,-0.043750312
2719.298484576841,7383.9272,6.350513,-0.003581336,214825,1671.5326267148112,200.008756934144,6828.6826,5.439519,3409.7053,2.283442,7383.9272,6.350513,0,,,,,1671.5326267148112,0.00060288905,200.008756934144,0.0006725542,0.018990353,-0.044261128
2719.3054288171497,7384.404,6.3448057,-0.003581537,214826,1671.5330677974775,200.00914706164806,6830.1953,5.4346304,3398.5618,2.281129,7384.404,6.3448057,0,,,,,1671.5330677974775,0.0006020358,200.00914706164806,0.00067133346,0.019282078,-0.04249881
2719.3123730576917,7386.7676,6.3405337,-0.0035817376,214827,1671.532640883432,200.0092873877605,6832.659,5.4309716,3387.8828,2.276666,7386.7676,6.3405337,0,,,,,1671.532640883432,0.0006016635,200.0092873877605,0.0006707174,0.019421736,-0.042420745
2719.319317298466,7384.7964,6.3375044,-0.003581938,214828,1671.5319167490106,200.00914401831042,6830.3457,5.428376,3377.76,2.27373,7384.7964,6.3375044,0,,,,,1671.5319167490106,0.00060159946,200.00914401831042,0.000670696,0.01851515,-0.042850368
